file,host,port,proto,state,service
reporte5.txt,164.73.79.69.dsl.intelnet.net.gt (69.79.73.164),502,tcp,filtered,mbap
reporte5.txt,164.73.79.69.dsl.intelnet.net.gt (69.79.73.164),1433,tcp,filtered,ms-sql-s
reporte5.txt,164.73.79.69.dsl.intelnet.net.gt (69.79.73.164),2004,tcp,filtered,mailbox
reporte5.txt,164.73.79.69.dsl.intelnet.net.gt (69.79.73.164),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,164.73.79.69.dsl.intelnet.net.gt (69.79.73.164),3306,tcp,filtered,mysql
reporte5.txt,164.73.79.69.dsl.intelnet.net.gt (69.79.73.164),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,164.73.79.69.dsl.intelnet.net.gt (69.79.73.164),20548,tcp,filtered,unknown
reporte5.txt,164.73.79.69.dsl.intelnet.net.gt (69.79.73.164),28784,tcp,filtered,unknown
reporte5.txt,164.73.79.69.dsl.intelnet.net.gt (69.79.73.164),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,164.73.79.69.dsl.intelnet.net.gt (69.79.73.164),57176,tcp,filtered,unknown
reporte5.txt,165.73.79.69.dsl.intelnet.net.gt (69.79.73.165),102,tcp,filtered,iso-tsap
reporte5.txt,165.73.79.69.dsl.intelnet.net.gt (69.79.73.165),445,tcp,filtered,microsoft-ds
reporte5.txt,165.73.79.69.dsl.intelnet.net.gt (69.79.73.165),502,tcp,filtered,mbap
reporte5.txt,165.73.79.69.dsl.intelnet.net.gt (69.79.73.165),1433,tcp,filtered,ms-sql-s
reporte5.txt,165.73.79.69.dsl.intelnet.net.gt (69.79.73.165),2004,tcp,filtered,mailbox
reporte5.txt,165.73.79.69.dsl.intelnet.net.gt (69.79.73.165),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,165.73.79.69.dsl.intelnet.net.gt (69.79.73.165),3306,tcp,filtered,mysql
reporte5.txt,165.73.79.69.dsl.intelnet.net.gt (69.79.73.165),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,165.73.79.69.dsl.intelnet.net.gt (69.79.73.165),20548,tcp,filtered,unknown
reporte5.txt,165.73.79.69.dsl.intelnet.net.gt (69.79.73.165),28784,tcp,filtered,unknown
reporte5.txt,165.73.79.69.dsl.intelnet.net.gt (69.79.73.165),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,165.73.79.69.dsl.intelnet.net.gt (69.79.73.165),57176,tcp,filtered,unknown
reporte5.txt,94.74.79.69.dsl.intelnet.net.gt (69.79.74.94),102,tcp,filtered,iso-tsap
reporte5.txt,94.74.79.69.dsl.intelnet.net.gt (69.79.74.94),445,tcp,filtered,microsoft-ds
reporte5.txt,94.74.79.69.dsl.intelnet.net.gt (69.79.74.94),502,tcp,filtered,mbap
reporte5.txt,94.74.79.69.dsl.intelnet.net.gt (69.79.74.94),1433,tcp,filtered,ms-sql-s
reporte5.txt,94.74.79.69.dsl.intelnet.net.gt (69.79.74.94),2004,tcp,filtered,mailbox
reporte5.txt,94.74.79.69.dsl.intelnet.net.gt (69.79.74.94),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,94.74.79.69.dsl.intelnet.net.gt (69.79.74.94),3306,tcp,filtered,mysql
reporte5.txt,94.74.79.69.dsl.intelnet.net.gt (69.79.74.94),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,94.74.79.69.dsl.intelnet.net.gt (69.79.74.94),20548,tcp,filtered,unknown
reporte5.txt,94.74.79.69.dsl.intelnet.net.gt (69.79.74.94),28784,tcp,filtered,unknown
reporte5.txt,94.74.79.69.dsl.intelnet.net.gt (69.79.74.94),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,94.74.79.69.dsl.intelnet.net.gt (69.79.74.94),57176,tcp,filtered,unknown
reporte5.txt,226.74.79.69.dsl.intelnet.net.gt (69.79.74.226),102,tcp,filtered,iso-tsap
reporte5.txt,226.74.79.69.dsl.intelnet.net.gt (69.79.74.226),445,tcp,filtered,microsoft-ds
reporte5.txt,226.74.79.69.dsl.intelnet.net.gt (69.79.74.226),502,tcp,filtered,mbap
reporte5.txt,226.74.79.69.dsl.intelnet.net.gt (69.79.74.226),1433,tcp,filtered,ms-sql-s
reporte5.txt,226.74.79.69.dsl.intelnet.net.gt (69.79.74.226),2004,tcp,filtered,mailbox
reporte5.txt,226.74.79.69.dsl.intelnet.net.gt (69.79.74.226),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,226.74.79.69.dsl.intelnet.net.gt (69.79.74.226),3306,tcp,filtered,mysql
reporte5.txt,226.74.79.69.dsl.intelnet.net.gt (69.79.74.226),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,226.74.79.69.dsl.intelnet.net.gt (69.79.74.226),20548,tcp,filtered,unknown
reporte5.txt,226.74.79.69.dsl.intelnet.net.gt (69.79.74.226),28784,tcp,filtered,unknown
reporte5.txt,226.74.79.69.dsl.intelnet.net.gt (69.79.74.226),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,226.74.79.69.dsl.intelnet.net.gt (69.79.74.226),57176,tcp,filtered,unknown
reporte5.txt,48.75.79.69.dsl.intelnet.net.gt (69.79.75.48),102,tcp,filtered,iso-tsap
reporte5.txt,48.75.79.69.dsl.intelnet.net.gt (69.79.75.48),445,tcp,filtered,microsoft-ds
reporte5.txt,48.75.79.69.dsl.intelnet.net.gt (69.79.75.48),502,tcp,filtered,mbap
reporte5.txt,48.75.79.69.dsl.intelnet.net.gt (69.79.75.48),1433,tcp,filtered,ms-sql-s
reporte5.txt,48.75.79.69.dsl.intelnet.net.gt (69.79.75.48),2004,tcp,filtered,mailbox
reporte5.txt,48.75.79.69.dsl.intelnet.net.gt (69.79.75.48),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,48.75.79.69.dsl.intelnet.net.gt (69.79.75.48),3306,tcp,filtered,mysql
reporte5.txt,48.75.79.69.dsl.intelnet.net.gt (69.79.75.48),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,48.75.79.69.dsl.intelnet.net.gt (69.79.75.48),20548,tcp,filtered,unknown
reporte5.txt,48.75.79.69.dsl.intelnet.net.gt (69.79.75.48),28784,tcp,filtered,unknown
reporte5.txt,48.75.79.69.dsl.intelnet.net.gt (69.79.75.48),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,48.75.79.69.dsl.intelnet.net.gt (69.79.75.48),57176,tcp,filtered,unknown
reporte5.txt,77.75.79.69.dsl.intelnet.net.gt (69.79.75.77),102,tcp,filtered,iso-tsap
reporte5.txt,77.75.79.69.dsl.intelnet.net.gt (69.79.75.77),445,tcp,filtered,microsoft-ds
reporte5.txt,77.75.79.69.dsl.intelnet.net.gt (69.79.75.77),502,tcp,filtered,mbap
reporte5.txt,77.75.79.69.dsl.intelnet.net.gt (69.79.75.77),1433,tcp,filtered,ms-sql-s
reporte5.txt,77.75.79.69.dsl.intelnet.net.gt (69.79.75.77),2004,tcp,filtered,mailbox
reporte5.txt,77.75.79.69.dsl.intelnet.net.gt (69.79.75.77),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,77.75.79.69.dsl.intelnet.net.gt (69.79.75.77),3306,tcp,filtered,mysql
reporte5.txt,77.75.79.69.dsl.intelnet.net.gt (69.79.75.77),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,77.75.79.69.dsl.intelnet.net.gt (69.79.75.77),20548,tcp,filtered,unknown
reporte5.txt,77.75.79.69.dsl.intelnet.net.gt (69.79.75.77),28784,tcp,filtered,unknown
reporte5.txt,77.75.79.69.dsl.intelnet.net.gt (69.79.75.77),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,77.75.79.69.dsl.intelnet.net.gt (69.79.75.77),57176,tcp,filtered,unknown
reporte5.txt,126.75.79.69.dsl.intelnet.net.gt (69.79.75.126),102,tcp,filtered,iso-tsap
reporte5.txt,126.75.79.69.dsl.intelnet.net.gt (69.79.75.126),445,tcp,filtered,microsoft-ds
reporte5.txt,126.75.79.69.dsl.intelnet.net.gt (69.79.75.126),502,tcp,filtered,mbap
reporte5.txt,126.75.79.69.dsl.intelnet.net.gt (69.79.75.126),1433,tcp,filtered,ms-sql-s
reporte5.txt,126.75.79.69.dsl.intelnet.net.gt (69.79.75.126),2004,tcp,filtered,mailbox
reporte5.txt,126.75.79.69.dsl.intelnet.net.gt (69.79.75.126),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,126.75.79.69.dsl.intelnet.net.gt (69.79.75.126),3306,tcp,filtered,mysql
reporte5.txt,126.75.79.69.dsl.intelnet.net.gt (69.79.75.126),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,126.75.79.69.dsl.intelnet.net.gt (69.79.75.126),20548,tcp,filtered,unknown
reporte5.txt,126.75.79.69.dsl.intelnet.net.gt (69.79.75.126),28784,tcp,filtered,unknown
reporte5.txt,126.75.79.69.dsl.intelnet.net.gt (69.79.75.126),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,126.75.79.69.dsl.intelnet.net.gt (69.79.75.126),57176,tcp,filtered,unknown
reporte5.txt,240.75.79.69.dsl.intelnet.net.gt (69.79.75.240),102,tcp,filtered,iso-tsap
reporte5.txt,240.75.79.69.dsl.intelnet.net.gt (69.79.75.240),445,tcp,filtered,microsoft-ds
reporte5.txt,240.75.79.69.dsl.intelnet.net.gt (69.79.75.240),502,tcp,filtered,mbap
reporte5.txt,240.75.79.69.dsl.intelnet.net.gt (69.79.75.240),1433,tcp,filtered,ms-sql-s
reporte5.txt,240.75.79.69.dsl.intelnet.net.gt (69.79.75.240),2004,tcp,filtered,mailbox
reporte5.txt,240.75.79.69.dsl.intelnet.net.gt (69.79.75.240),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,240.75.79.69.dsl.intelnet.net.gt (69.79.75.240),3306,tcp,filtered,mysql
reporte5.txt,240.75.79.69.dsl.intelnet.net.gt (69.79.75.240),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,240.75.79.69.dsl.intelnet.net.gt (69.79.75.240),20548,tcp,filtered,unknown
reporte5.txt,240.75.79.69.dsl.intelnet.net.gt (69.79.75.240),28784,tcp,filtered,unknown
reporte5.txt,240.75.79.69.dsl.intelnet.net.gt (69.79.75.240),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,240.75.79.69.dsl.intelnet.net.gt (69.79.75.240),57176,tcp,filtered,unknown
reporte5.txt,251.75.79.69.dsl.intelnet.net.gt (69.79.75.251),102,tcp,filtered,iso-tsap
reporte5.txt,251.75.79.69.dsl.intelnet.net.gt (69.79.75.251),445,tcp,filtered,microsoft-ds
reporte5.txt,251.75.79.69.dsl.intelnet.net.gt (69.79.75.251),502,tcp,filtered,mbap
reporte5.txt,251.75.79.69.dsl.intelnet.net.gt (69.79.75.251),1433,tcp,filtered,ms-sql-s
reporte5.txt,251.75.79.69.dsl.intelnet.net.gt (69.79.75.251),2004,tcp,filtered,mailbox
reporte5.txt,251.75.79.69.dsl.intelnet.net.gt (69.79.75.251),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,251.75.79.69.dsl.intelnet.net.gt (69.79.75.251),3306,tcp,filtered,mysql
reporte5.txt,251.75.79.69.dsl.intelnet.net.gt (69.79.75.251),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,251.75.79.69.dsl.intelnet.net.gt (69.79.75.251),20548,tcp,filtered,unknown
reporte5.txt,251.75.79.69.dsl.intelnet.net.gt (69.79.75.251),28784,tcp,filtered,unknown
reporte5.txt,251.75.79.69.dsl.intelnet.net.gt (69.79.75.251),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,251.75.79.69.dsl.intelnet.net.gt (69.79.75.251),57176,tcp,filtered,unknown
reporte5.txt,40.76.79.69.dsl.intelnet.net.gt (69.79.76.40),102,tcp,filtered,iso-tsap
reporte5.txt,40.76.79.69.dsl.intelnet.net.gt (69.79.76.40),445,tcp,filtered,microsoft-ds
reporte5.txt,40.76.79.69.dsl.intelnet.net.gt (69.79.76.40),502,tcp,filtered,mbap
reporte5.txt,40.76.79.69.dsl.intelnet.net.gt (69.79.76.40),1433,tcp,filtered,ms-sql-s
reporte5.txt,40.76.79.69.dsl.intelnet.net.gt (69.79.76.40),2004,tcp,filtered,mailbox
reporte5.txt,40.76.79.69.dsl.intelnet.net.gt (69.79.76.40),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,40.76.79.69.dsl.intelnet.net.gt (69.79.76.40),3306,tcp,filtered,mysql
reporte5.txt,40.76.79.69.dsl.intelnet.net.gt (69.79.76.40),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,40.76.79.69.dsl.intelnet.net.gt (69.79.76.40),20548,tcp,filtered,unknown
reporte5.txt,40.76.79.69.dsl.intelnet.net.gt (69.79.76.40),28784,tcp,filtered,unknown
reporte5.txt,40.76.79.69.dsl.intelnet.net.gt (69.79.76.40),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,40.76.79.69.dsl.intelnet.net.gt (69.79.76.40),57176,tcp,filtered,unknown
reporte5.txt,163.76.79.69.dsl.intelnet.net.gt (69.79.76.163),102,tcp,filtered,iso-tsap
reporte5.txt,163.76.79.69.dsl.intelnet.net.gt (69.79.76.163),445,tcp,filtered,microsoft-ds
reporte5.txt,163.76.79.69.dsl.intelnet.net.gt (69.79.76.163),502,tcp,filtered,mbap
reporte5.txt,163.76.79.69.dsl.intelnet.net.gt (69.79.76.163),1433,tcp,filtered,ms-sql-s
reporte5.txt,163.76.79.69.dsl.intelnet.net.gt (69.79.76.163),2004,tcp,filtered,mailbox
reporte5.txt,163.76.79.69.dsl.intelnet.net.gt (69.79.76.163),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,163.76.79.69.dsl.intelnet.net.gt (69.79.76.163),3306,tcp,filtered,mysql
reporte5.txt,163.76.79.69.dsl.intelnet.net.gt (69.79.76.163),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,163.76.79.69.dsl.intelnet.net.gt (69.79.76.163),20548,tcp,filtered,unknown
reporte5.txt,163.76.79.69.dsl.intelnet.net.gt (69.79.76.163),28784,tcp,filtered,unknown
reporte5.txt,163.76.79.69.dsl.intelnet.net.gt (69.79.76.163),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,163.76.79.69.dsl.intelnet.net.gt (69.79.76.163),57176,tcp,filtered,unknown
reporte5.txt,240.76.79.69.dsl.intelnet.net.gt (69.79.76.240),102,tcp,filtered,iso-tsap
reporte5.txt,240.76.79.69.dsl.intelnet.net.gt (69.79.76.240),445,tcp,filtered,microsoft-ds
reporte5.txt,240.76.79.69.dsl.intelnet.net.gt (69.79.76.240),502,tcp,filtered,mbap
reporte5.txt,240.76.79.69.dsl.intelnet.net.gt (69.79.76.240),1433,tcp,filtered,ms-sql-s
reporte5.txt,240.76.79.69.dsl.intelnet.net.gt (69.79.76.240),2004,tcp,filtered,mailbox
reporte5.txt,240.76.79.69.dsl.intelnet.net.gt (69.79.76.240),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,240.76.79.69.dsl.intelnet.net.gt (69.79.76.240),3306,tcp,filtered,mysql
reporte5.txt,240.76.79.69.dsl.intelnet.net.gt (69.79.76.240),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,240.76.79.69.dsl.intelnet.net.gt (69.79.76.240),20548,tcp,filtered,unknown
reporte5.txt,240.76.79.69.dsl.intelnet.net.gt (69.79.76.240),28784,tcp,filtered,unknown
reporte5.txt,240.76.79.69.dsl.intelnet.net.gt (69.79.76.240),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,240.76.79.69.dsl.intelnet.net.gt (69.79.76.240),57176,tcp,filtered,unknown
reporte5.txt,123.77.79.69.dsl.intelnet.net.gt (69.79.77.123),102,tcp,filtered,iso-tsap
reporte5.txt,123.77.79.69.dsl.intelnet.net.gt (69.79.77.123),445,tcp,filtered,microsoft-ds
reporte5.txt,123.77.79.69.dsl.intelnet.net.gt (69.79.77.123),502,tcp,filtered,mbap
reporte5.txt,123.77.79.69.dsl.intelnet.net.gt (69.79.77.123),1433,tcp,filtered,ms-sql-s
reporte5.txt,123.77.79.69.dsl.intelnet.net.gt (69.79.77.123),2004,tcp,filtered,mailbox
reporte5.txt,123.77.79.69.dsl.intelnet.net.gt (69.79.77.123),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,123.77.79.69.dsl.intelnet.net.gt (69.79.77.123),3306,tcp,filtered,mysql
reporte5.txt,123.77.79.69.dsl.intelnet.net.gt (69.79.77.123),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,123.77.79.69.dsl.intelnet.net.gt (69.79.77.123),20548,tcp,filtered,unknown
reporte5.txt,123.77.79.69.dsl.intelnet.net.gt (69.79.77.123),28784,tcp,filtered,unknown
reporte5.txt,123.77.79.69.dsl.intelnet.net.gt (69.79.77.123),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,123.77.79.69.dsl.intelnet.net.gt (69.79.77.123),57176,tcp,filtered,unknown
reporte5.txt,201.77.79.69.dsl.intelnet.net.gt (69.79.77.201),102,tcp,filtered,iso-tsap
reporte5.txt,201.77.79.69.dsl.intelnet.net.gt (69.79.77.201),445,tcp,filtered,microsoft-ds
reporte5.txt,201.77.79.69.dsl.intelnet.net.gt (69.79.77.201),502,tcp,filtered,mbap
reporte5.txt,201.77.79.69.dsl.intelnet.net.gt (69.79.77.201),1433,tcp,filtered,ms-sql-s
reporte5.txt,201.77.79.69.dsl.intelnet.net.gt (69.79.77.201),2004,tcp,filtered,mailbox
reporte5.txt,201.77.79.69.dsl.intelnet.net.gt (69.79.77.201),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,201.77.79.69.dsl.intelnet.net.gt (69.79.77.201),3306,tcp,filtered,mysql
reporte5.txt,201.77.79.69.dsl.intelnet.net.gt (69.79.77.201),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,201.77.79.69.dsl.intelnet.net.gt (69.79.77.201),20548,tcp,filtered,unknown
reporte5.txt,201.77.79.69.dsl.intelnet.net.gt (69.79.77.201),28784,tcp,filtered,unknown
reporte5.txt,201.77.79.69.dsl.intelnet.net.gt (69.79.77.201),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,201.77.79.69.dsl.intelnet.net.gt (69.79.77.201),57176,tcp,filtered,unknown
reporte5.txt,204.77.79.69.dsl.intelnet.net.gt (69.79.77.204),102,tcp,filtered,iso-tsap
reporte5.txt,204.77.79.69.dsl.intelnet.net.gt (69.79.77.204),445,tcp,filtered,microsoft-ds
reporte5.txt,204.77.79.69.dsl.intelnet.net.gt (69.79.77.204),502,tcp,filtered,mbap
reporte5.txt,204.77.79.69.dsl.intelnet.net.gt (69.79.77.204),1433,tcp,filtered,ms-sql-s
reporte5.txt,204.77.79.69.dsl.intelnet.net.gt (69.79.77.204),2004,tcp,filtered,mailbox
reporte5.txt,204.77.79.69.dsl.intelnet.net.gt (69.79.77.204),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,204.77.79.69.dsl.intelnet.net.gt (69.79.77.204),3306,tcp,filtered,mysql
reporte5.txt,204.77.79.69.dsl.intelnet.net.gt (69.79.77.204),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,204.77.79.69.dsl.intelnet.net.gt (69.79.77.204),20548,tcp,filtered,unknown
reporte5.txt,204.77.79.69.dsl.intelnet.net.gt (69.79.77.204),28784,tcp,filtered,unknown
reporte5.txt,204.77.79.69.dsl.intelnet.net.gt (69.79.77.204),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,204.77.79.69.dsl.intelnet.net.gt (69.79.77.204),57176,tcp,filtered,unknown
reporte5.txt,238.77.79.69.dsl.intelnet.net.gt (69.79.77.238),102,tcp,filtered,iso-tsap
reporte5.txt,238.77.79.69.dsl.intelnet.net.gt (69.79.77.238),445,tcp,filtered,microsoft-ds
reporte5.txt,238.77.79.69.dsl.intelnet.net.gt (69.79.77.238),502,tcp,filtered,mbap
reporte5.txt,238.77.79.69.dsl.intelnet.net.gt (69.79.77.238),1433,tcp,filtered,ms-sql-s
reporte5.txt,238.77.79.69.dsl.intelnet.net.gt (69.79.77.238),2004,tcp,filtered,mailbox
reporte5.txt,238.77.79.69.dsl.intelnet.net.gt (69.79.77.238),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,238.77.79.69.dsl.intelnet.net.gt (69.79.77.238),3306,tcp,filtered,mysql
reporte5.txt,238.77.79.69.dsl.intelnet.net.gt (69.79.77.238),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,238.77.79.69.dsl.intelnet.net.gt (69.79.77.238),20548,tcp,filtered,unknown
reporte5.txt,238.77.79.69.dsl.intelnet.net.gt (69.79.77.238),28784,tcp,filtered,unknown
reporte5.txt,238.77.79.69.dsl.intelnet.net.gt (69.79.77.238),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,238.77.79.69.dsl.intelnet.net.gt (69.79.77.238),57176,tcp,filtered,unknown
reporte5.txt,39.78.79.69.dsl.intelnet.net.gt (69.79.78.39),102,tcp,filtered,iso-tsap
reporte5.txt,39.78.79.69.dsl.intelnet.net.gt (69.79.78.39),445,tcp,filtered,microsoft-ds
reporte5.txt,39.78.79.69.dsl.intelnet.net.gt (69.79.78.39),502,tcp,filtered,mbap
reporte5.txt,39.78.79.69.dsl.intelnet.net.gt (69.79.78.39),1433,tcp,filtered,ms-sql-s
reporte5.txt,39.78.79.69.dsl.intelnet.net.gt (69.79.78.39),2004,tcp,filtered,mailbox
reporte5.txt,39.78.79.69.dsl.intelnet.net.gt (69.79.78.39),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,39.78.79.69.dsl.intelnet.net.gt (69.79.78.39),3306,tcp,filtered,mysql
reporte5.txt,39.78.79.69.dsl.intelnet.net.gt (69.79.78.39),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,39.78.79.69.dsl.intelnet.net.gt (69.79.78.39),20548,tcp,filtered,unknown
reporte5.txt,39.78.79.69.dsl.intelnet.net.gt (69.79.78.39),28784,tcp,filtered,unknown
reporte5.txt,39.78.79.69.dsl.intelnet.net.gt (69.79.78.39),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,39.78.79.69.dsl.intelnet.net.gt (69.79.78.39),57176,tcp,filtered,unknown
reporte5.txt,220.78.79.69.dsl.intelnet.net.gt (69.79.78.220),102,tcp,filtered,iso-tsap
reporte5.txt,220.78.79.69.dsl.intelnet.net.gt (69.79.78.220),445,tcp,filtered,microsoft-ds
reporte5.txt,220.78.79.69.dsl.intelnet.net.gt (69.79.78.220),502,tcp,filtered,mbap
reporte5.txt,220.78.79.69.dsl.intelnet.net.gt (69.79.78.220),1433,tcp,filtered,ms-sql-s
reporte5.txt,220.78.79.69.dsl.intelnet.net.gt (69.79.78.220),2004,tcp,filtered,mailbox
reporte5.txt,220.78.79.69.dsl.intelnet.net.gt (69.79.78.220),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,220.78.79.69.dsl.intelnet.net.gt (69.79.78.220),3306,tcp,filtered,mysql
reporte5.txt,220.78.79.69.dsl.intelnet.net.gt (69.79.78.220),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,220.78.79.69.dsl.intelnet.net.gt (69.79.78.220),20548,tcp,filtered,unknown
reporte5.txt,220.78.79.69.dsl.intelnet.net.gt (69.79.78.220),28784,tcp,filtered,unknown
reporte5.txt,220.78.79.69.dsl.intelnet.net.gt (69.79.78.220),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,220.78.79.69.dsl.intelnet.net.gt (69.79.78.220),57176,tcp,filtered,unknown
reporte5.txt,249.78.79.69.dsl.intelnet.net.gt (69.79.78.249),102,tcp,filtered,iso-tsap
reporte5.txt,249.78.79.69.dsl.intelnet.net.gt (69.79.78.249),445,tcp,filtered,microsoft-ds
reporte5.txt,249.78.79.69.dsl.intelnet.net.gt (69.79.78.249),502,tcp,filtered,mbap
reporte5.txt,249.78.79.69.dsl.intelnet.net.gt (69.79.78.249),1433,tcp,filtered,ms-sql-s
reporte5.txt,249.78.79.69.dsl.intelnet.net.gt (69.79.78.249),2004,tcp,filtered,mailbox
reporte5.txt,249.78.79.69.dsl.intelnet.net.gt (69.79.78.249),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,249.78.79.69.dsl.intelnet.net.gt (69.79.78.249),3306,tcp,filtered,mysql
reporte5.txt,249.78.79.69.dsl.intelnet.net.gt (69.79.78.249),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,249.78.79.69.dsl.intelnet.net.gt (69.79.78.249),20548,tcp,filtered,unknown
reporte5.txt,249.78.79.69.dsl.intelnet.net.gt (69.79.78.249),28784,tcp,filtered,unknown
reporte5.txt,249.78.79.69.dsl.intelnet.net.gt (69.79.78.249),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,249.78.79.69.dsl.intelnet.net.gt (69.79.78.249),57176,tcp,filtered,unknown
reporte5.txt,120.79.79.69.dsl.intelnet.net.gt (69.79.79.120),102,tcp,filtered,iso-tsap
reporte5.txt,120.79.79.69.dsl.intelnet.net.gt (69.79.79.120),445,tcp,filtered,microsoft-ds
reporte5.txt,120.79.79.69.dsl.intelnet.net.gt (69.79.79.120),502,tcp,filtered,mbap
reporte5.txt,120.79.79.69.dsl.intelnet.net.gt (69.79.79.120),1433,tcp,filtered,ms-sql-s
reporte5.txt,120.79.79.69.dsl.intelnet.net.gt (69.79.79.120),2004,tcp,filtered,mailbox
reporte5.txt,120.79.79.69.dsl.intelnet.net.gt (69.79.79.120),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,120.79.79.69.dsl.intelnet.net.gt (69.79.79.120),3306,tcp,filtered,mysql
reporte5.txt,120.79.79.69.dsl.intelnet.net.gt (69.79.79.120),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,120.79.79.69.dsl.intelnet.net.gt (69.79.79.120),20548,tcp,filtered,unknown
reporte5.txt,120.79.79.69.dsl.intelnet.net.gt (69.79.79.120),28784,tcp,filtered,unknown
reporte5.txt,120.79.79.69.dsl.intelnet.net.gt (69.79.79.120),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,120.79.79.69.dsl.intelnet.net.gt (69.79.79.120),57176,tcp,filtered,unknown
reporte5.txt,245.79.79.69.dsl.intelnet.net.gt (69.79.79.245),102,tcp,filtered,iso-tsap
reporte5.txt,245.79.79.69.dsl.intelnet.net.gt (69.79.79.245),445,tcp,filtered,microsoft-ds
reporte5.txt,245.79.79.69.dsl.intelnet.net.gt (69.79.79.245),502,tcp,filtered,mbap
reporte5.txt,245.79.79.69.dsl.intelnet.net.gt (69.79.79.245),1433,tcp,filtered,ms-sql-s
reporte5.txt,245.79.79.69.dsl.intelnet.net.gt (69.79.79.245),2004,tcp,filtered,mailbox
reporte5.txt,245.79.79.69.dsl.intelnet.net.gt (69.79.79.245),2222,tcp,filtered,EtherNetIP-1
reporte5.txt,245.79.79.69.dsl.intelnet.net.gt (69.79.79.245),3306,tcp,filtered,mysql
reporte5.txt,245.79.79.69.dsl.intelnet.net.gt (69.79.79.245),9600,tcp,filtered,micromuse-ncpw
reporte5.txt,245.79.79.69.dsl.intelnet.net.gt (69.79.79.245),20548,tcp,filtered,unknown
reporte5.txt,245.79.79.69.dsl.intelnet.net.gt (69.79.79.245),28784,tcp,filtered,unknown
reporte5.txt,245.79.79.69.dsl.intelnet.net.gt (69.79.79.245),44818,tcp,filtered,EtherNetIP-2
reporte5.txt,245.79.79.69.dsl.intelnet.net.gt (69.79.79.245),57176,tcp,filtered,unknown
reporte5.txt,248.79.79.69.dsl.intelnet.net.gt (69.79.79.248),102,tcp,filtered,iso-tsap
reporte5.txt,248.79.79.69.dsl.intelnet.net.gt (69.79.79.248),445,tcp,filtered,microsoft-ds
reporte5.txt,248.79.79.69.dsl.intelnet.net.gt (69.79.79.248),502,tcp,filtered,mbap
